id,employeeEntityId,name,gender,profileImageUrl,dateOfBirth,placeOfBirth,region,countryOfBirth,zanId,phoneNumber,contactAddress,zssfNumber,payrollNumber,cadre,salaryScale,ministry,department,appointmentType,contractType,recentTitleDate,currentReportingOffice,currentWorkplace,employmentDate,confirmationDate,retirementDate,status,ardhilHaliUrl,confirmationLetterUrl,jobContractUrl,birthCertificateUrl,institutionId
emp_141,emp_entity_141,Agricultural Specialist Dr. Hassan Ali,Male,https://placehold.co/150x150.png?text=AS,1968-04-26 21:00:00,Stone Town,Kaskazini Unguja,Tanzania,1905971411,0777-874672,"P.O. Box 4694, Bububu, Zanzibar",ZSSF141,PAY0141,Chief Agricultural Officer,ZPS 6.1,WIZARA YA KILIMO UMWAGILIAJI MALIASILI NA MIFUGO,Crop Production,Permanent,Full-time,2001-01-03 21:00:00,Director of Crop Production,Head Office,2001-01-03 21:00:00,2002-07-30 10:01:14.236,2028-04-26 21:00:00,Confirmed,https://placehold.co/ardhil-hali-141.pdf,https://placehold.co/confirmation-141.pdf,https://placehold.co/contract-141.pdf,https://placehold.co/birth-cert-141.pdf,cmd06xe34000he6bqfdqiw9ll
emp_020,emp_entity_20,Dr. Mwanajuma Said Ali,Female,https://placehold.co/150x150.png?text=DMSA,1976-07-21 21:00:00,Vitongoji,Kusini Pemba,Tanzania,1906650200,0777-799704,"P.O. Box 5753, Bububu, Zanzibar",ZSSF020,PAY0020,daraja la II,ZPS 8.2,TUME YA UTUMISHI SERIKALINI,Administration,Permanent,Full-time,2000-02-26 21:00:00,Director of Administration,Head Office,2000-02-26 21:00:00,2001-02-25 21:00:00,2036-07-21 21:00:00,Confirmed,https://placehold.co/ardhil-hali-20.pdf,https://placehold.co/confirmation-20.pdf,https://placehold.co/contract-20.pdf,https://placehold.co/birth-cert-20.pdf,cmd059ion0000e6d85kexfukl
emp_002,emp_entity_2,Dr. Fatma Ali Mohamed,Female,https://placehold.co/150x150.png?text=DFAM,1984-03-08 21:00:00,Wete,Kaskazini Unguja,Tanzania,1904750020,0777-317972,"P.O. Box 1160, Vitongoji, Zanzibar",ZSSF002,PAY0002,Muhudumu daraja la II,ZPS 7.2,"OFISI YA RAIS, FEDHA NA MIPANGO",Finance,Permanent,Full-time,2001-08-24 21:00:00,Director of Finance,Head Office,2001-08-24 21:00:00,2002-08-24 21:00:00,2044-03-08 21:00:00,Confirmed,https://placehold.co/ardhil-hali-2.pdf,https://placehold.co/confirmation-2.pdf,https://placehold.co/contract-2.pdf,https://placehold.co/birth-cert-2.pdf,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_003,,Salim Abdallah Mgeni,Male,https://placehold.co/150x150.png?text=SAM,1975-11-08 00:00:00,Wete,Kaskazini Pemba,Tanzania,1905751108,0777-456789,"S.L.P 3456, Wete, Pemba",ZSSF2003,PAY2003,Katibu,ZPS 8.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Utawala,Permanent,Full-time,2014-07-15 00:00:00,Katibu Mkuu,Makao Makuu,2008-05-20 00:00:00,2009-05-20 00:00:00,2035-11-08 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_004,,Fatma Suleiman Kombo,Female,https://placehold.co/150x150.png?text=FSK,1982-02-14 00:00:00,Kizimkazi,Kusini Unguja,Tanzania,1905820214,0777-567890,"S.L.P 4567, Kizimkazi, Zanzibar",ZSSF2004,PAY2004,Afisa Daraja la I,ZPS 5.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Bajeti,Permanent,Full-time,2017-09-01 00:00:00,Mkuu wa Kitengo cha Bajeti,Makao Makuu,2014-06-10 00:00:00,2015-06-10 00:00:00,2042-02-14 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_005,,Mwinyi Hamad Vuai,Male,https://placehold.co/150x150.png?text=MHV,1977-09-03 00:00:00,Bububu,Mjini Magharibi,Tanzania,1905770903,0777-678901,"S.L.P 5678, Bububu, Zanzibar",ZSSF2005,PAY2005,Mkurugenzi Msaidizi,ZPS 6.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Uchumi,Permanent,Full-time,2013-12-20 00:00:00,Mkurugenzi Msaidizi,Makao Makuu,2007-10-01 00:00:00,2008-10-01 00:00:00,2037-09-03 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_006,,Zubeda Mohammed Khamis,Female,https://placehold.co/150x150.png?text=ZMK,1985-12-25 00:00:00,Chake Chake,Kaskazini Pemba,Tanzania,1905851225,0777-789012,"S.L.P 6789, Chake Chake, Pemba",ZSSF2006,PAY2006,Afisa Mipango,ZPS 4.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Mipango ya Maendeleo,Permanent,Full-time,2018-03-15 00:00:00,Mratibu wa Miradi,Makao Makuu,2015-01-20 00:00:00,2016-01-20 00:00:00,2045-12-25 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_007,,Khalid Juma Ali,Male,https://placehold.co/150x150.png?text=KJA,1979-04-18 00:00:00,Mkokotoni,Kaskazini Unguja,Tanzania,1905790418,0777-890123,"S.L.P 7890, Mkokotoni, Zanzibar",ZSSF2007,PAY2007,Mkaguzi Mkuu,ZPS 5.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Ukaguzi,Permanent,Full-time,2016-11-05 00:00:00,Mkaguzi Mkuu wa Ndani,Makao Makuu,2011-08-15 00:00:00,2012-08-15 00:00:00,2039-04-18 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_009,,Rashid Mfaume Haji,Male,https://placehold.co/150x150.png?text=RMH,1976-01-10 00:00:00,Nungwi,Kaskazini Unguja,Tanzania,1905760110,0777-012345,"S.L.P 9012, Nungwi, Zanzibar",ZSSF2009,PAY2009,Mkuu wa Kitengo,ZPS 5.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Teknolojia ya Habari,Permanent,Full-time,2015-08-25 00:00:00,Mkuu wa TEHAMA,Makao Makuu,2009-07-10 00:00:00,2010-07-10 00:00:00,2036-01-10 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_010,,Saada Khamis Hamad,Female,https://placehold.co/150x150.png?text=SKH,1981-05-05 00:00:00,Makunduchi,Kusini Unguja,Tanzania,1905810505,0777-123456,"S.L.P 1012, Makunduchi, Zanzibar",ZSSF2010,PAY2010,Afisa Takwimu,ZPS 4.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Takwimu na Utafiti,Permanent,Full-time,2016-06-30 00:00:00,Mkuu wa Kitengo cha Takwimu,Makao Makuu,2012-05-15 00:00:00,2013-05-15 00:00:00,2041-05-05 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_008,,Asha Othman Shaaban,Female,https://placehold.co/150x150.png?text=AOS,1983-07-22 00:00:00,Mkoani,Kaskazini Pemba,Tanzania,1905830722,0777-901234,"S.L.P 8901, Mkoani, Pemba",ZSSF2008,PAY2008,Afisa Uhalifu,ZPS 4.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Huduma za Wafanyakazi,Permanent,Full-time,2017-05-10 00:00:00,Mkuu wa Huduma za Wafanyakazi,Makao Makuu,2013-04-01 00:00:00,2014-04-01 00:00:00,2043-07-22 00:00:00,On LWOP,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_023,,Masoud Ali Mohammed,Male,https://placehold.co/150x150.png?text=MAM,1991-05-17 00:00:00,Mchangani,Kaskazini Unguja,Tanzania,1905910517,0777-445678,"S.L.P 2023, Mchangani, Zanzibar",ZSSF2023,PAY2023,Afisa Rasilimali Watu,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Huduma za Wafanyakazi,Permanent,Full-time,2023-12-15 00:00:00,Afisa Rasilimali Watu,Makao Makuu,2023-12-15 00:00:00,,2051-05-17 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_022,,Halima Suleiman Vuai,Female,https://placehold.co/150x150.png?text=HSV,1993-08-05 00:00:00,Konde,Kusini Unguja,Tanzania,1905930805,0777-334567,"S.L.P 2022, Konde, Zanzibar",ZSSF2022,PAY2022,Karani Mkuu,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Utawala,Permanent,Full-time,2024-01-25 00:00:00,Karani Mkuu,Makao Makuu,2024-01-25 00:00:00,2025-07-21 07:32:59.174,2053-08-05 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_011,,Ibrahim Hassan Mohammed,Male,https://placehold.co/150x150.png?text=IHM,1990-08-12 00:00:00,Paje,Kusini Unguja,Tanzania,1905900812,0777-234567,"S.L.P 2011, Paje, Zanzibar",ZSSF2011,PAY2011,Afisa Daraja la II,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Fedha,Permanent,Full-time,2024-01-10 00:00:00,Afisa Fedha,Makao Makuu,2024-01-10 00:00:00,,2050-08-12 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_012,,Rahma Ali Juma,Female,https://placehold.co/150x150.png?text=RAJ,1992-03-25 00:00:00,Mwera,Kaskazini Pemba,Tanzania,1905920325,0777-345678,"S.L.P 2012, Mwera, Pemba",ZSSF2012,PAY2012,Afisa Bajeti,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Bajeti,Permanent,Full-time,2023-09-15 00:00:00,Afisa Bajeti,Makao Makuu,2023-09-15 00:00:00,,2052-03-25 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_013,,Yusuf Suleiman Makame,Male,https://placehold.co/150x150.png?text=YSM,1988-11-30 00:00:00,Tunguu,Mjini Magharibi,Tanzania,1905881130,0777-456789,"S.L.P 2013, Tunguu, Zanzibar",ZSSF2013,PAY2013,Afisa Mipango,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Mipango,Permanent,Full-time,2023-07-01 00:00:00,Afisa Mipango,Makao Makuu,2023-07-01 00:00:00,,2048-11-30 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_014,,Khadija Mwinyi Vuai,Female,https://placehold.co/150x150.png?text=KMV,1993-06-16 00:00:00,Vitongoji,Kaskazini Pemba,Tanzania,1905930616,0777-567890,"S.L.P 2014, Vitongoji, Pemba",ZSSF2014,PAY2014,Afisa Utawala,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Utawala,Permanent,Full-time,2024-02-20 00:00:00,Afisa Utawala,Makao Makuu,2024-02-20 00:00:00,,2053-06-16 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_016,,Zainab Hamad Ali,Female,https://placehold.co/150x150.png?text=ZHA,1989-09-14 00:00:00,Kojani,Kaskazini Pemba,Tanzania,1905890914,0777-789012,"S.L.P 2016, Kojani, Pemba",ZSSF2016,PAY2016,Karani,ZPS 2.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Huduma za Wafanyakazi,Permanent,Full-time,2023-06-12 00:00:00,Karani,Makao Makuu,2023-06-12 00:00:00,,2049-09-14 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_017,,Hamis Mohammed Juma,Male,https://placehold.co/150x150.png?text=HMJ,1994-04-07 00:00:00,Jambiani,Kusini Unguja,Tanzania,1905940407,0777-890123,"S.L.P 2017, Jambiani, Zanzibar",ZSSF2017,PAY2017,Afisa Ukaguzi,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Ukaguzi,Permanent,Full-time,2024-03-15 00:00:00,Afisa Ukaguzi,Makao Makuu,2024-03-15 00:00:00,,2054-04-07 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_019,,Ali Hassan Haji,Male,https://placehold.co/150x150.png?text=AHH,1987-07-19 00:00:00,Gando,Kaskazini Pemba,Tanzania,1905870719,0777-012345,"S.L.P 2019, Gando, Pemba",ZSSF2019,PAY2019,Afisa Uchumi,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Uchumi,Permanent,Full-time,2023-05-25 00:00:00,Afisa Uchumi,Makao Makuu,2023-05-25 00:00:00,,2047-07-19 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_020,,Salma Juma Mwinyi,Female,https://placehold.co/150x150.png?text=SJM,1995-02-11 00:00:00,Matemwe,Kaskazini Unguja,Tanzania,1905950211,0777-112345,"S.L.P 2020, Matemwe, Zanzibar",ZSSF2020,PAY2020,Afisa Uhalifu,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Huduma za Wafanyakazi,Permanent,Full-time,2024-04-10 00:00:00,Afisa Uhalifu,Makao Makuu,2024-04-10 00:00:00,,2055-02-11 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_021,,Abdallah Khamis Said,Male,https://placehold.co/150x150.png?text=AKS,1986-10-23 00:00:00,Kangani,Kaskazini Pemba,Tanzania,1905861023,0777-223456,"S.L.P 2021, Kangani, Pemba",ZSSF2021,PAY2021,Afisa Miradi,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Mipango ya Maendeleo,Permanent,Full-time,2023-10-30 00:00:00,Afisa Miradi,Makao Makuu,2023-10-30 00:00:00,,2046-10-23 00:00:00,On Probation,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_018,,Maryam Othman Khamis,Female,https://placehold.co/150x150.png?text=MOK,1990-12-02 00:00:00,Kiwengwa,Kaskazini Unguja,Tanzania,1905901202,0777-901234,"S.L.P 2018, Kiwengwa, Zanzibar",ZSSF2018,PAY2018,Afisa Takwimu,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Takwimu na Utafiti,Permanent,Full-time,2023-08-20 00:00:00,Afisa Takwimu,Makao Makuu,2023-08-20 00:00:00,2025-07-21 00:00:00,2050-12-02 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_015,,Juma Khamis Makame,Male,https://placehold.co/150x150.png?text=JKM,1991-01-28 00:00:00,Donge,Mjini Magharibi,Tanzania,1905910128,0777-678901,"S.L.P 2015, Donge, Zanzibar",ZSSF2015,PAY2015,Afisa TEHAMA,ZPS 3.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Teknolojia ya Habari,Permanent,Full-time,2023-11-05 00:00:00,Afisa TEHAMA,Makao Makuu,2023-11-05 00:00:00,2025-07-21 11:23:20.361,2051-01-28 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
